date,var_5pct,var_1pct
2015-02-26,1.007838698030757,1.6875606963807364
2015-02-27,1.0309102239149648,1.7925115745014542
2015-03-02,1.049814184870018,1.7855427277087108
2015-03-03,1.086966447271033,1.8740046226526317
2015-03-04,1.112226081652771,1.8409027424645228
2015-03-05,1.061974954826615,1.7900827449896295
2015-03-06,1.0204183996704903,1.7410146481093265
2015-03-09,1.2141910151704827,2.1138948169547054
2015-03-10,1.1720156484762838,1.9298623832577337
2015-03-11,1.5147751884435685,2.492999291284785
2015-03-12,1.4005283870541743,2.3517185100170273
2015-03-13,1.484315744094542,2.471101678489735
2015-03-16,1.4324911623526755,2.465804179280453
2015-03-17,1.5505686533680672,2.4492680790625863
2015-03-18,1.4086165787973899,2.35835842004159
2015-03-19,1.5181163861145865,2.5075990435144964
2015-03-20,1.3930852676649732,2.3631012690383093
2015-03-23,1.3994729259969152,2.3179176190659008
2015-03-24,1.3166617352959245,2.199947378679349
2015-03-25,1.3254342943926056,2.1265386698847015
2015-03-26,1.6152515391334248,2.6835607097033067
2015-03-27,1.5895103363883265,2.6445402251836665
2015-03-30,1.469184504673442,2.440148081146864
2015-03-31,1.5948632573905956,2.678177983385584
2015-04-01,1.6123975118516145,2.576427004436976
2015-04-02,1.5440661975052874,2.6057466190670078
2015-04-06,1.418659998728524,2.3490975445490325
2015-04-07,1.395369132961512,2.4364871414274827
2015-04-08,1.3143674581646503,2.2272990059500275
2015-04-09,1.2882516952925398,2.1304262637002696
2015-04-10,1.2143257165231143,2.1573800328969504
2015-04-13,1.157693430633199,1.93713818406326
2015-04-14,1.1413214478648464,1.9914402682463845
2015-04-15,1.0792512455890508,1.8203588542472025
2015-04-16,1.072524222723675,1.8317105590215883
2015-04-17,1.057818107317908,1.7534536893823727
2015-04-20,1.2816597872904392,2.1747171853012612
2015-04-21,1.3664957915054334,2.2444717609149376
2015-04-22,1.2323688730287774,2.2172837376914867
2015-04-23,1.1827202671177668,2.0030419449037833
2015-04-24,1.1454407686939907,1.9894829919241381
2015-04-27,1.1209217404167617,1.8775505384309017
2015-04-28,1.0853713665885938,1.8765470283830636
2015-04-29,1.0398180682535951,1.808683661445664
2015-04-30,1.0816104810338791,1.8977500591934804
2015-05-01,1.3395051225725663,2.2569002579878963
2015-05-04,1.4587108413363241,2.446099819523209
2015-05-05,1.3384607019551296,2.3399304895462887
2015-05-06,1.4915405293772017,2.4816827969951203
2015-05-07,1.4673336475404177,2.437119794862255
2015-05-08,1.3863730710154827,2.3861190765817795
2015-05-11,1.5351001322112903,2.519592438545127
2015-05-12,1.4445097498400483,2.408003050821786
2015-05-13,1.3702915618979434,2.2558131080417723
2015-05-14,1.22913377975328,2.173217716470099
2015-05-15,1.4131201633348836,2.40433843477306
2015-05-18,1.3004029328128905,2.2151093506394886
2015-05-19,1.2142257085676142,2.1030008631100636
2015-05-20,1.1919351050773708,1.9149962563978316
2015-05-21,1.0895957135522445,1.9042891683683079
2015-05-22,1.0768476787019285,1.8460173622029235
2015-05-26,1.0340184330149038,1.7490529484773818
2015-05-27,1.1850522040946223,2.0369262558501644
2015-05-28,1.322443264805375,2.210082511149151
2015-05-29,1.213508256356684,2.114636177858435
2015-06-01,1.2384989314535353,2.204349563685605
2015-06-02,1.1668846853513346,1.9640900630630143
2015-06-03,1.0954688646737396,1.7776785633855146
2015-06-04,1.068297209743243,1.83442743332216
2015-06-05,1.1809297726865438,1.9315024183698088
2015-06-08,1.0904534739540948,1.8287064769395007
2015-06-09,1.1664629567311784,1.9786638147838655
2015-06-10,1.0681432659083872,1.8108558496877105
2015-06-11,1.294952318539548,2.2496036661415224
2015-06-12,1.1570893273463598,1.949070757338313
2015-06-15,1.2087192861345717,2.0591062919620406
2015-06-16,1.1753701481095233,1.9520885135971524
2015-06-17,1.1366273386912713,1.9939651783037393
2015-06-18,1.0919769995454025,1.8808049765652606
2015-06-19,1.2673905243908545,2.172415649672441
2015-06-22,1.1936492607707017,2.01280801794611
2015-06-23,1.1941137990760202,2.1925697757522955
2015-06-24,1.1535192165502821,2.0138420600828626
2015-06-25,1.1930445572145754,2.033899565525131
2015-06-26,1.174922883373044,1.9867472886630553
2015-06-29,1.1381610260552069,2.008582170790063
2015-06-30,1.6589368311828383,2.73824774804738
2015-07-01,1.52086960984626,2.4953458434401323
2015-07-02,1.5111283810508875,2.4788607871857398
2015-07-06,1.3405416036142428,2.2237977865433134
2015-07-07,1.3273027122953933,2.2767884190736285
2015-07-08,1.2686650644237105,2.1761733943884263
2015-07-09,1.565306461313363,2.5058978014289646
2015-07-10,1.4305035000765545,2.4517586556069153
2015-07-13,1.607740974944213,2.6337921538239715
2015-07-14,1.680025676703155,2.6933259467569366
2015-07-15,1.5896737784182517,2.587200028709504
2015-07-16,1.480097503555985,2.4959832857306705
2015-07-17,1.5439810443019815,2.5140880174841755
2015-07-20,1.4659040651687405,2.385288107329134
2015-07-21,1.353815555086241,2.2764295138344983
2015-07-22,1.3264818268860692,2.2603134007606402
2015-07-23,1.2295720398661023,2.1138670585717496
2015-07-24,1.2489712791261227,2.181653903717214
2015-07-27,1.434356114363831,2.4626338488587436
2015-07-28,1.4171617303467363,2.519112076947521
2015-07-29,1.5481057184497293,2.5055883566406285
2015-07-30,1.4905374873133401,2.4899854310613243
2015-07-31,1.3537589304922368,2.2749776487714373
2015-08-03,1.2569525829410055,2.3384656383811775
2015-08-04,1.2018657441653284,2.0826801579286767
2015-08-05,1.130901440580206,1.9307188428813054
2015-08-06,1.1330779286051431,1.9691005907562436
2015-08-07,1.3042989367548485,2.202688327289295
2015-08-10,1.2331694359387504,2.1417429043505973
2015-08-11,1.3932684134037832,2.373008515987846
2015-08-12,1.5526328642175313,2.563788191256566
2015-08-13,1.3733538427916974,2.323843132168509
2015-08-14,1.2544432965809245,2.2563588570612407
2015-08-17,1.2286159132973242,2.1513389631057986
2015-08-18,1.2373270403290284,2.0958138407444
2015-08-19,1.1851645398239101,2.0432937532628372
2015-08-20,1.2299523290691792,2.1708363062268483
2015-08-21,1.7535822168024648,2.780407641791854
2015-08-24,1.9910122276252944,3.2859343470404943
2015-08-25,2.7983533118832304,4.511568167887319
2015-08-26,2.745322798810247,4.44889791642755
2015-08-27,3.117173523880621,4.798964458911912
2015-08-28,3.0339145710195683,4.690885350607713
2015-08-31,2.802819116660797,4.5377085899747
2015-09-01,2.808612544418231,4.476252575825108
2015-09-02,3.0309798586090175,4.852991046301133
2015-09-03,3.049541276655484,4.794836335756146
2015-09-04,2.9136748295561117,4.498537723236367
2015-09-08,2.733294027229606,4.515103795928739
2015-09-09,3.024340677559108,4.735654533929217
2015-09-10,2.9092152936221867,4.679732849082268
2015-09-11,2.7934487476661003,4.462873266127443
2015-09-14,2.5772632063177547,4.1395787494366925
2015-09-15,2.278669798668002,3.933289458910163
2015-09-16,2.43619173962754,4.222617875730273
2015-09-17,2.299880142910453,3.872940145324054
2015-09-18,2.13478415153173,3.594242501894851
2015-09-21,2.240100605967291,3.7235971685070637
2015-09-22,2.0800790980564705,3.69406811100724
2015-09-23,2.2532221814848516,3.790120941388461
2015-09-24,2.0723253000132997,3.482456578446926
2015-09-25,1.9619022515098061,3.2689006172898045
2015-09-28,1.9379922110159504,3.199996719155711
2015-09-29,2.511692039928097,4.002063912900719
2015-09-30,2.1817317637837506,3.7046046135137627
2015-10-01,2.4562250451522822,4.161139607933927
2015-10-02,2.3367722115581433,3.7728129621005158
2015-10-05,2.3974544839628793,4.02256521044272
2015-10-06,2.5892819916140524,4.134938655730649
2015-10-07,2.331902100539036,3.996908213217146
2015-10-08,2.1860634273903887,3.7196380199488317
2015-10-09,2.1798275050043325,3.767829587058374
2015-10-12,1.9729374459713487,3.340461109787732
