,Historical,Variance-Covariance,RiskMetrics,CCC-GARCH,Copula-GARCH Student,Copula-GARCH Gaussian,Copula-GARCH Plackett,Copula-GARCH Clayton,Copula-GARCH Rotated Clayton,Copula-GARCH SJC,Copula-GARCH Frank,Copula-GARCH Gumbel,Copula-GARCH Rotated Gumbel,Copula-MSM Student,Copula-MSM Gaussian
2014-12-12,-2.6844873196219936,-2.328266441273464,-1.6665116449332142,-1.856644260559425,-1.8589092918307264,-1.8566394269062632,-1.8051858192451224,-1.877285896658043,-1.6080523171842735,-1.866587182494509,-1.7371518519127551,-1.8164935131825883,-1.874322644998356,-2.261849914306841,-2.253336168694606
2014-12-15,-2.6844873196219936,-2.3317996376182357,-1.801993219263884,-2.111853005382648,-2.114415587276733,-2.111842767115486,-2.053514158764952,-2.13528108795643,-1.829551120654992,-2.122634409015523,-1.9787899063522825,-2.0663172995157764,-2.131933924681692,-2.59444241937772,-2.5851783581248244
2014-12-16,-2.6844873196219936,-2.333256683868998,-1.8116813726853715,-2.1058377644819952,-2.10836699406935,-2.1058218638611805,-2.0475308598199216,-2.129205350466566,-1.8243051344980448,-2.116341519611791,-1.9768514062188849,-2.060340587642284,-2.125868933700309,-2.6088253434575432,-2.599115856646653
2014-12-17,-2.6844873196219936,-2.331563684046636,-1.856083748250374,-2.165924114528702,-2.1684048308213626,-2.165934737647434,-2.106100701451037,-2.1898756731012496,-1.8775384307971448,-2.176766200242424,-2.053826940694152,-2.119328533222668,-2.186464278324644,-2.686722726467115,-2.677097643171542
2014-12-18,-2.6844873196219936,-2.333721189860157,-2.1476345887940065,-2.543180057436577,-2.546131925266588,-2.5431781904289448,-2.473108158046007,-2.5711681100066435,-2.205707797249056,-2.5555166892834,-2.397711537417026,-2.4887339691796333,-2.567175685019604,-2.867277451238851,-2.8579571291270773
2014-12-19,-2.6844873196219936,-2.336767780519233,-2.4587780617077155,-2.945749261875682,-2.949205595167214,-2.94573167173076,-2.864820904763416,-2.978051666962931,-2.556020788443578,-2.960369234237058,-2.794171733023988,-2.8828270045682345,-2.973438024205826,-2.938611922830312,-2.929416504686285
2014-12-22,-2.6844873196219936,-2.3366342345893614,-2.395099162695133,-2.734927643323757,-2.738171530061728,-2.7348975407909704,-2.6594969099936323,-2.765007980215638,-2.372030386272161,-2.7490900920179238,-2.593868340796873,-2.676275968615525,-2.7607082684463737,-2.8183822566802874,-2.8097645721487767
2014-12-23,-2.6844873196219936,-2.335348144341285,-2.3310872046625475,-2.5445776543557224,-2.5476261019993136,-2.544537018525648,-2.474409339655635,-2.572630181080848,-2.20609243973292,-2.5580486423338638,-2.389497544209822,-2.489882059604164,-2.568622590173661,-2.717607368009439,-2.708090188900317
2014-12-24,-2.6844873196219936,-2.33204222297922,-2.260536672467717,-2.3768432633509105,-2.379713858718546,-2.3767892246467004,-2.3109713176668603,-2.4031367287166328,-2.0597588887461766,-2.3893907741515115,-2.223721735994657,-2.3254863148563856,-2.3993689378335565,-2.582765911132412,-2.573071872660091
2014-12-26,-2.6844873196219936,-2.331552066017705,-2.1921156976323792,-2.2160014813236457,-2.2186897283364737,-2.215950033668585,-2.1543200977375605,-2.240612205180508,-1.919599681114716,-2.22802679665936,-2.1009713023138423,-2.167942636206321,-2.237087043959371,-2.3137443144032286,-2.305983693996066
2014-12-29,-2.6844873196219936,-2.3268344998084194,-2.145401327748336,-2.0991587624917774,-2.101680878607848,-2.09908547181738,-2.040487382652348,-2.1225155539761067,-1.8178929586984505,-2.110589599577613,-1.9900676704847309,-2.053443908541212,-2.119163294695458,-2.3202411289212,-2.3125923295780417
2014-12-30,-2.6844873196219936,-2.3269959450062028,-2.080192088208572,-1.9631078600181089,-1.965482763647564,-1.963050045885844,-1.9080376761590108,-1.985048588773304,-1.6994491868889634,-1.9738268909442152,-1.8609291203733704,-1.9202261515535035,-1.9819026770404928,-2.120535062605857,-2.1142457081348294
2014-12-31,-2.6844873196219936,-2.327663043646307,-2.0412478581774187,-1.9058712345322504,-1.908189816500261,-1.905824504321436,-1.8523512723214972,-1.9272183416052355,-1.649770578482228,-1.9158737164773616,-1.785343518383846,-1.864198607455377,-1.9241603610977325,-2.1359480766608274,-2.1290039867109565
2015-01-02,-2.6634325796077496,-2.3134391295309524,-2.052261801403472,-1.98065798262473,-1.9830533892279276,-1.9806310512435856,-1.9249276138177864,-2.0028593942145387,-1.7140408400485911,-1.9917312603474129,-1.8591263544061416,-1.9372562928269492,-1.9996758825368348,-2.2329335740437104,-2.22605879005177
2015-01-05,-2.6634325796077496,-2.311177455656803,-1.990813786541279,-1.8670526515305828,-1.86931205994446,-1.8670159492549236,-1.8143163995134408,-1.8880279068605172,-1.615308039863255,-1.8773303438217075,-1.750480601925225,-1.826035885648213,-1.885019002861603,-2.147940912203495,-2.1412830221352817
2015-01-06,-2.6634325796077496,-2.3153829500223773,-2.163186071005045,-2.261769524548436,-2.2644568086138355,-2.2617268194823303,-2.198265991113345,-2.2869322920005177,-1.9590879768648235,-2.2740268041391207,-2.118335036802648,-2.212563841754541,-2.2833286680974503,-2.666598380533549,-2.6572068010002647
2015-01-07,-2.6634325796077496,-2.317006769066554,-2.1879449047195623,-2.3049965367663727,-2.307703426779055,-2.304954068650463,-2.24015990420996,-2.330618276229271,-1.9969654019902368,-2.317190958996208,-2.159042108053458,-2.2549000803689627,-2.326955407326344,-2.7043010197280166,-2.6949448241717024
2015-01-08,-2.6634325796077496,-2.317460213755453,-2.229255415129682,-2.320014735540491,-2.3227834627263477,-2.31997621677234,-2.254999394234284,-2.3457820645120018,-2.0103004547937324,-2.332247743438172,-2.1999299698613197,-2.26975824075046,-2.342110256187886,-2.735975939645785,-2.726651609817276
2015-01-09,-2.6634325796077496,-2.3124643144086594,-2.3923158916857004,-2.5528044732887345,-2.555819881630458,-2.552794451766824,-2.4816422864063887,-2.580971788067709,-2.2136076611217,-2.5643603350006297,-2.421004009450408,-2.4979658927081294,-2.576962369824305,-2.822111202482251,-2.814071491883161
2015-01-12,-2.6634325796077496,-2.313956916813328,-2.3597528544371564,-2.463156375483199,-2.4660672704939848,-2.4631367410572613,-2.394523532709428,-2.490369329867803,-2.1355238406488075,-2.4748842423390665,-2.308256421169256,-2.4102105818780357,-2.4864958660602365,-2.800276414465481,-2.791220383510712
2015-01-13,-2.6634325796077496,-2.315608890141472,-2.335832537330191,-2.3984089701609976,-2.40126276631041,-2.398382829174081,-2.3315079205482303,-2.424963860755813,-2.078959552593295,-2.4103618430347047,-2.24703871999848,-2.3467324681750257,-2.421179325963982,-2.770137755496385,-2.761018724899317
2015-01-14,-2.6634325796077496,-2.315873725727231,-2.2665896252226965,-2.238086125944412,-2.240767554566182,-2.2380611113148787,-2.1753853681214688,-2.262974520017881,-1.9391507062477669,-2.249579349017232,-2.096624955325384,-2.189672589871705,-2.2594277342941766,-2.640551317265512,-2.631272892301692
2015-01-15,-2.6634325796077496,-2.3153708007424982,-2.2181945597019475,-2.143293330370002,-2.1458562180355982,-2.143251182696277,-2.0831051623404853,-2.1671685234747367,-1.8565081370615009,-2.154594112444482,-2.0099065776933247,-2.0967955588175715,-2.1637565830287477,-2.4877293203000383,-2.480418799103456
2015-01-16,-2.6634325796077496,-2.3181816534965485,-2.258150937089397,-2.247414225718335,-2.2500709446447056,-2.247381529444056,-2.184579221486909,-2.272359843130809,-1.9484450585918704,-2.2595130095814038,-2.1088467429624003,-2.1988866749891303,-2.268806008415467,-2.724873696243389,-2.715671304362333
2015-01-20,-2.6634325796077496,-2.318717752294625,-2.3219479330769293,-2.3255945357436145,-2.3283640476248744,-2.325569053898973,-2.260572565405404,-2.351431169657588,-2.0160752303303817,-2.3382493369196724,-2.179444951957565,-2.275401841334564,-2.3477567539823454,-2.784715897309207,-2.7756741919609227
2015-01-21,-2.6202660008275656,-2.306140707103713,-2.2575990418724667,-2.170116227728768,-2.172722369542582,-2.170145473387886,-2.1091600792709966,-2.1943500641092664,-1.8807106411576031,-2.181392244277691,-2.0329883822131887,-2.123176825749788,-2.1909097356175264,-2.6236187741873103,-2.614920737945259
2015-01-22,-2.6202660008275656,-2.3061002027057,-2.199001678149328,-2.0369347296724447,-2.0393645152024136,-2.0369543960751373,-1.9794703376605711,-2.059753369869875,-1.7645023887070928,-2.0475867211351386,-1.9079433923074431,-1.992691666456228,-2.0565105703624926,-2.5369486269534773,-2.527849650354333
2015-01-23,-2.6202660008275656,-2.307025461879652,-2.327569594284752,-2.2705489899926783,-2.2732625203436965,-2.270563107745664,-2.206841855414575,-2.2958501620847525,-1.9682132145058184,-2.282222091763288,-2.12165244751475,-2.2215486969391933,-2.2922517274417182,-2.759800987690906,-2.75081833677452
2015-01-26,-2.6202660008275656,-2.303713273759365,-2.2594433735478194,-2.144323051228063,-2.1468785452019743,-2.1443274597677684,-2.0837497391504027,-2.168376156009256,-1.8575830081723743,-2.15523041869304,-2.002358600430685,-2.0977360517534973,-2.1649566748780558,-2.6290859933893502,-2.619919860331771
2015-01-27,-2.6202660008275656,-2.299981305614343,-2.196165101194764,-2.0052490792544777,-2.007641380179684,-2.005297731872999,-1.9484583777478488,-2.027859502271601,-1.7364313134380067,-2.01631275584188,-1.901419169650132,-1.961522187651222,-2.0246514349521205,-2.502359624557917,-2.493283005983402
2015-01-28,-2.6202660008275656,-2.3043501956562,-2.322747340945739,-2.325381736344473,-2.3280502004215786,-2.325429080050489,-2.260098632776488,-2.351256924865454,-2.017351134341005,-2.3379444602329382,-2.1782704574922227,-2.275214424199298,-2.3475829637281755,-2.7701682098639577,-2.76124110357301
2015-01-29,-2.6202660008275656,-2.306635954368495,-2.344798804429088,-2.3945585520669863,-2.3972729201909515,-2.3946029713619734,-2.3268805592901565,-2.421346866835203,-2.075504914625637,-2.4070584125579337,-2.2714342422930525,-2.3425713998009097,-2.417546505278994,-2.785722199595223,-2.776998694709092
2015-01-30,-2.6202660008275656,-2.3063271347969367,-2.338491263898689,-2.3289018735308806,-2.331567412060133,-2.328930919884337,-2.263101107094112,-2.3549409061445066,-2.0184655055153966,-2.3399082625994767,-2.1819560257214974,-2.278374508640071,-2.351253124342269,-2.6242449256685725,-2.6189448419033066
2015-02-02,-2.6202660008275656,-2.307253099960383,-2.363370812673484,-2.3953425171209832,-2.398102432991415,-2.3953638155568795,-2.3276180730410427,-2.4220962303741858,-2.076036187905902,-2.4065408869077096,-2.2719456263535203,-2.343400390452346,-2.4183098551851843,-2.664564986869625,-2.6593190143494283
2015-02-03,-2.6202660008275656,-2.3066240594003378,-2.373928394937394,-2.373734334322924,-2.376472248643927,-2.3737441810392057,-2.306379644242763,-2.4002769459768665,-2.056995078263136,-2.3854772811181,-2.2233322520575305,-2.322137689868075,-2.3965200618028955,-2.652593940516596,-2.647297022454533
2015-02-04,-2.6202660008275656,-2.307028362575333,-2.4109401971774007,-2.403688718529708,-2.406476536081527,-2.4036896079478027,-2.3354034562164427,-2.430544394261344,-2.083292884442501,-2.416458972441645,-2.250753339255783,-2.351445566077846,-2.426744583801328,-2.685555292639751,-2.6805015687356044
2015-02-05,-2.6202660008275656,-2.30547657643474,-2.34482408576843,-2.253164845620671,-2.255647121884353,-2.253177054798187,-2.1892575010969453,-2.278296304597696,-1.952720284403257,-2.2638139033623523,-2.1337510948985288,-2.2043797040476485,-2.274750658734864,-2.561650197870863,-2.5563562720098223
2015-02-06,-2.6202660008275656,-2.304759997207177,-2.346855084786244,-2.2232210804420904,-2.225706746152721,-2.2232176237723347,-2.1600837354621216,-2.2480416320502528,-1.9264432772992144,-2.233583855023945,-2.081331448810854,-2.1750194297865644,-2.244543989927429,-2.5813080974597558,-2.5760189146182983
2015-02-09,-2.6202660008275656,-2.305489099993041,-2.2861257531772714,-2.100743135654711,-2.1031392017051966,-2.1007304137123914,-2.0408848316307493,-2.1242914536359945,-1.819397045831853,-2.1115518403846307,-1.96537463188638,-2.0549928640594106,-2.120966560458866,-2.4984111075025046,-2.492861331156725
2015-02-10,-2.6202660008275656,-2.3056849056751494,-2.2285817281058704,-1.9960520986721928,-1.9984093031172927,-1.996035008695092,-1.9391436740391996,-2.018514235459458,-1.7279989712388306,-2.0070355735839933,-1.8634573208511425,-1.952438804561123,-2.015343241332711,-2.3006664353492217,-2.295260155112682
2015-02-11,-2.6202660008275656,-2.305540560291822,-2.262690790422514,-2.057118404354189,-2.0595800487501577,-2.057098097090063,-1.9985242700713248,-2.0802560349734387,-1.781114334657512,-2.068528314917062,-1.9255019425767743,-2.012184604202701,-2.076992909196597,-2.532053488155514,-2.526511145433914
2015-02-12,-2.6202660008275656,-2.305645074695754,-2.195205129369599,-1.9177951430947269,-1.920121688816252,-1.9177769977184589,-1.86286366180048,-1.9394802272889609,-1.6596966198627965,-1.9287300812982764,-1.794754196014674,-1.8757048498191116,-1.936416746243529,-2.408972183878794,-2.4032163552962014
2015-02-13,-2.6202660008275656,-2.3039410965319287,-2.2130302038474063,-1.9563849653993668,-1.958832339197759,-1.9563609172419785,-1.9005527690430803,-1.9784963714904855,-1.6935181591521455,-1.9675671965014732,-1.831452562208456,-1.9135572569078807,-1.9753720032390736,-2.4920618393529965,-2.486332857767637
2015-02-17,-2.595543637242573,-2.2918766996761164,-2.170474215796883,-1.8684348458598452,-1.870764251769272,-1.86848776505405,-1.814833928442592,-1.8896486941786172,-1.617304899378949,-1.8789723741959408,-1.7496399488394851,-1.8274812361701676,-1.8866621126773453,-2.411752478512658,-2.4060121000887897
2015-02-18,-2.595543637242573,-2.2905855049243646,-2.105763968489177,-1.7490911647022822,-1.7512963228080682,-1.7491353563964118,-1.6988627645804182,-1.7690029420775168,-1.513564038221556,-1.7588515914852925,-1.6351144864235947,-1.7106889612405605,-1.7662016672079055,-2.265702625449393,-2.259678866910805
2015-02-19,-2.595543637242573,-2.2895893653676778,-2.041868531177707,-1.6460148974184716,-1.6481201109404255,-1.646050189319134,-1.5987035508828022,-1.6648086579127988,-1.423927220456342,-1.6553724944634234,-1.5603015164216687,-1.6098102104302934,-1.6621656544907883,-2.0927491516788383,-2.0866453318368685
2015-02-20,-2.595543637242573,-2.2896335051976053,-1.9811244340316256,-1.5655838985160897,-1.5675948316322088,-1.5656109993112275,-1.520493509577279,-1.583542741572816,-1.35391575194006,-1.574555924692736,-1.4839978185708929,-1.5310184893440597,-1.5810166239322012,-1.935742844688026,-1.9303110106834764
2015-02-23,-2.595543637242573,-2.289102206270236,-1.953186307697541,-1.5493905367855474,-1.5513736215492029,-1.5494143726070837,-1.504658810909079,-1.567199643305904,-1.339461011119134,-1.5582578035647223,-1.468522257716123,-1.5150962039833291,-1.5646942926034697,-1.9187574666089788,-1.9130992305740289
2015-02-24,-2.595543637242573,-2.289238800361812,-1.8937909107014848,-1.472403671032131,-1.4742984100497167,-1.472421974815003,-1.4297637665326828,-1.4893912907405285,-1.2723977471612886,-1.4809750830876507,-1.3796542434581354,-1.4397050682210153,-1.4870005186423254,-1.7648777286401205,-1.760752867193336
2015-02-25,-2.595543637242573,-2.284459311960459,-1.839984863580986,-1.409143403790014,-1.4109519259160777,-1.4091706795719776,-1.368107354210601,-1.4254916260048964,-1.2170519664860897,-1.4172754680226545,-1.3189498557010677,-1.3776900034322908,-1.423191120984438,-1.6563487202371028,-1.6530661570560965
2015-02-26,-2.595543637242573,-2.2843155281919003,-1.784142628149039,-1.3562034586027476,-1.3579601916807384,-1.35622261014251,-1.3167407285431914,-1.371972293219515,-1.170917339514442,-1.3639936535660069,-1.2803629339503322,-1.32587410132231,-1.3697556625949732,-1.5819115862482411,-1.5791145017402668
2015-02-27,-2.595543637242573,-2.2830692555645395,-1.7314896225670728,-1.323967168547032,-1.325747108206097,-1.3239799586348544,-1.2854442706826743,-1.339465533431662,-1.1428099587066842,-1.3316157911710595,-1.2544390845000437,-1.2942866944631022,-1.3372906587031763,-1.5481224531951552,-1.5454505428891598
2015-03-02,-2.595543637242573,-2.2795301984488257,-1.693599888816472,-1.3403130594133323,-1.3420988334905966,-1.3403273924631556,-1.3013244145449974,-1.3559790407551635,-1.1573674818810615,-1.348029036884262,-1.2701313662611904,-1.3102957920243876,-1.3537799069684522,-1.577523079224303,-1.5747148063834653
2015-03-03,-2.595543637242573,-2.2795877202771826,-1.6970416498239886,-1.4000154719179412,-1.4018943382998956,-1.4000241160686282,-1.3595252716236848,-1.416283774765262,-1.2099598939742793,-1.4079555430273791,-1.3269838944520784,-1.3688918495496585,-1.4140048602562347,-1.6870213911248042,-1.6834333454685235
2015-03-04,-2.595543637242573,-2.2785670913721345,-1.670790296992798,-1.4340203437154888,-1.4359588117161677,-1.434021021190996,-1.3926610695907498,-1.450669039115872,-1.2395007964611486,-1.4421194593186344,-1.338637704547918,-1.4021934496399748,-1.4483375583218323,-1.71592566786739,-1.7118807658251118
2015-03-05,-2.595543637242573,-2.277978768442021,-1.6319968691235684,-1.427962773341353,-1.429856576459324,-1.4279539501070515,-1.3865357432869188,-1.4446154130445263,-1.233186508969363,-1.4361362558958497,-1.3353874044961598,-1.396024864596994,-1.442279766386398,-1.6117167927114353,-1.6067115912281582
2015-03-06,-2.595543637242573,-2.273867472950757,-1.5871154559469898,-1.3721560757159692,-1.3739163218349062,-1.3721253861747464,-1.332198070685672,-1.388180859762934,-1.184528574537178,-1.3800728317521862,-1.2830384543386817,-1.3412862458923216,-1.3859311325955157,-1.5276724267931532,-1.5239664754823192
2015-03-09,-2.595543637242573,-2.2766779131477173,-1.7012262629053332,-1.7589070989438556,-1.7611323135322263,-1.7588761635627748,-1.7081672103100387,-1.779239110595789,-1.5201816681954474,-1.767672012659646,-1.645683784351916,-1.7198227698205495,-1.7764019270807854,-2.1476963976965706,-2.1426766493046485
2015-03-10,-2.595543637242573,-2.270729229589163,-1.661381589344901,-1.6652874989509745,-1.6674650577383372,-1.6653257902022174,-1.6170884615214356,-1.6846813223240793,-1.4387756424712084,-1.6741342258352316,-1.5564425030223936,-1.6282784445014569,-1.681983208574913,-2.0299474378743945,-2.024858998333882
2015-03-11,-2.595543637242573,-2.2754020189053854,-1.8791976533211208,-2.170261967499571,-2.1730730289608,-2.170306872870782,-2.10825817366203,-2.1951542257524266,-1.879163396263893,-2.1815577559460007,-2.0310237443029604,-2.1227226342448637,-2.191676832326657,-2.445232238656174,-2.43970584951696
2015-03-12,-2.595543637242573,-2.275017049680993,-1.8254195719248445,-2.0169678812470275,-2.0195750808309145,-2.01701851597887,-1.959141727071342,-2.040219032230444,-1.745277618520027,-2.0278513095610253,-1.8879371225883432,-1.972517993283997,-2.036968165004032,-2.292865367489167,-2.28734319882044
2015-03-13,-2.595543637242573,-2.2726442913071274,-1.8720927282260031,-2.0574311272507755,-2.060046115981846,-2.057498735210816,-1.998336916425224,-2.0811644251514,-1.7804739850288085,-2.0684687141821456,-1.951454171664664,-2.012025357355245,-2.077843368011824,-2.3548736044465954,-2.3494962288050685
2015-03-16,-2.595543637242573,-2.273626320831108,-1.839564086498512,-1.9773867670855,-1.979910256814603,-1.9774457093560835,-1.9205245618571944,-2.000248588676612,-1.7106436018030573,-1.988139208683232,-1.8510032260277336,-1.9336423164935024,-1.9970450933430397,-2.289995398867883,-2.284529676428887
2015-03-17,-2.595543637242573,-2.274220243363509,-1.9229109438549103,-2.0856554422917246,-2.0883209619493783,-2.085707230365144,-2.025978019809729,-2.109638128918915,-1.805431115631016,-2.0967577217118767,-1.9783252331912204,-2.0397714756677443,-2.1062816810503406,-2.415467538317041,-2.409860146994848
2015-03-18,-2.595543637242573,-2.274551095815587,-1.8649754952130848,-1.9481058287405773,-1.9505917752459976,-1.948146088325133,-1.8921318946162329,-1.9705870595399395,-1.6854195401610852,-1.9583159685958385,-1.822863720675853,-1.9050723527132507,-1.96744033099552,-2.279861040070189,-2.27436263192392
2015-03-19,-2.595543637242573,-2.2738295042716548,-1.9067269091894528,-1.9954498397485845,-1.9980868749294427,-1.9955178119649952,-1.9382945363083453,-2.0183535029257733,-1.7279510373359714,-2.006489221970613,-1.8680855783627968,-1.9518575434539156,-2.0151560053846898,-2.3507875870869506,-2.345215419303984
2015-03-20,-2.595543637242573,-2.2740522044378326,-1.8505757663472897,-1.8857353448767076,-1.888230739664131,-1.885786506339363,-1.8315369917340645,-1.9074935582454424,-1.632191066010119,-1.8954835793966187,-1.7642857161884211,-1.844352094683917,-1.9044586839223807,-2.231054053552106,-2.225710386033999
2015-03-23,-2.595543637242573,-2.274136921146436,-1.849588439861136,-1.856147860690223,-1.8585890700251124,-1.8561862994293763,-1.8027112701071109,-1.877573188907008,-1.606398627325927,-1.865434287267343,-1.7603071877811682,-1.8153608960233405,-1.8745847948781809,-2.181403439304553,-2.1756385364285418
2015-03-24,-2.595543637242573,-2.2744628090922188,-1.79850576940575,-1.753951559885303,-1.7562439940386347,-1.753977797250412,-1.7031586459749586,-1.7742919777958823,-1.5167255661917354,-1.7625245747799,-1.6630116585570234,-1.7151794597814354,-1.7714534265445867,-2.1311295774331107,-2.1258765688528487
2015-03-25,-2.595543637242573,-2.2753755235003768,-1.7641837353815544,-1.715852754263583,-1.7180902165221084,-1.7158704703749337,-1.6661771671416192,-1.7357461318380567,-1.483645633328729,-1.723966638260415,-1.605607163132372,-1.6778949069314093,-1.732972116789622,-2.0855026652494164,-2.0807143654237343
2015-03-26,-2.595543637242573,-2.2800728255538,-2.0337703323326783,-2.322837226729218,-2.3260766560684942,-2.322872428966815,-2.2570600991473158,-2.3493543285967906,-2.015465959963917,-2.333837211218802,-2.1760284556043183,-2.272705690696704,-2.3457094915577428,-2.5861945804609183,-2.5804711860453677
2015-03-27,-2.595543637242573,-2.2800545321093884,-1.97712407340464,-2.1598390480622385,-2.1628253114233105,-2.159857513775847,-2.098555327587034,-2.184525225756819,-1.8736588096327216,-2.1701361203882064,-2.050133975662373,-2.1130950873847656,-2.1811284939222286,-2.4543919486214887,-2.448517337197037
2015-03-30,-2.595543637242573,-2.278941305522556,-1.9306608041358508,-2.0178716413198865,-2.0206287031183083,-2.0178762129492607,-1.960464445621148,-2.040943372029645,-1.7505016271924327,-2.027444648470164,-1.8925350120745053,-1.9740963001035148,-2.037766954406664,-2.3636482355929584,-2.3575810153835546
2015-03-31,-2.595543637242573,-2.2782564758858768,-1.9888650912423596,-2.0932691285120906,-2.096115470119252,-2.093261040985753,-2.0334857862837383,-2.11726734883579,-1.8140794602360009,-2.103009452130404,-1.9863754501610504,-2.047601619042528,-2.11395580116707,-2.4752288854826645,-2.46939429900724
2015-04-01,-2.595543637242573,-2.277292979063952,-1.997452441471572,-2.118008466119126,-2.12097922709159,-2.1180828678532246,-2.057527181517579,-2.142409637124992,-1.8353871126118888,-2.1284605678463198,-1.9800975001606136,-2.071783780799004,-2.139051223373309,-2.4000407396613337,-2.3941975734757763
2015-04-02,-2.595543637242573,-2.277067427740229,-1.950629117234572,-2.005037867898508,-2.007845187682532,-2.005100528011933,-1.9477517919522072,-2.028173438015391,-1.7370730939696537,-2.014832485352032,-1.902667141873693,-1.9611719235403653,-2.0249877238376337,-2.422305636506195,-2.4161729187511978
2015-04-06,-2.595543637242573,-2.2771265741724345,-1.8963457634033545,-1.8734045288406984,-1.8759989881357,-1.8734492891697865,-1.819672053344241,-1.89507535662436,-1.6224097808973443,-1.8825955438354265,-1.752431240413844,-1.8322412099980712,-1.89208642665825,-2.2414340393106347,-2.234848877001049
2015-04-07,-2.595543637242573,-2.276673852015374,-1.8743099575287647,-1.8121025985088,-1.814595742953635,-1.812132703143289,-1.7599955460523815,-1.8330953764017883,-1.5687170125926002,-1.820821820443849,-1.6964265429281176,-1.7721717760169942,-1.830202914280805,-2.154253823207921,-2.1485404716491225
2015-04-08,-2.595543637242573,-2.2764530043159503,-1.819955784875377,-1.7114746352118977,-1.7138137308071244,-1.7114923666151345,-1.6621298229528936,-1.731337242020058,-1.4811953894397385,-1.7196259965585932,-1.6020304716641711,-1.6736615696815549,-1.7286001573751513,-2.1317881967200094,-2.126036227530397
2015-04-09,-2.595543637242573,-2.276404730775732,-1.7916901735006427,-1.6584236518046174,-1.6606640482478787,-1.6584335376371386,-1.6107825157768745,-1.677628187734849,-1.436199992088228,-1.666442946429938,-1.5538059129737518,-1.6218488298101326,-1.6749803349959846,-2.077084709475878,-2.070774709137662
2015-04-10,-2.595543637242573,-2.274256613200174,-1.7569071147391773,-1.5962151140416,-1.59839415408825,-1.5962102948731256,-1.550261950016517,-1.614748275009065,-1.381870388357327,-1.6038751963329234,-1.4941347553909483,-1.5609511183536136,-1.6121964520297891,-1.861246766433433,-1.854087649209764
2015-04-13,-2.595543637242573,-2.2712701801104616,-1.7246934207543771,-1.5513316097100338,-1.5537222683791414,-1.551407018351705,-1.5066542334915538,-1.5696706199518478,-1.3421571881383705,-1.5591057558526509,-1.451926278525637,-1.5169121392764984,-1.5671732738402662,-1.7804493486396522,-1.7734048329996477
2015-04-14,-2.595543637242573,-2.271045515335484,-1.6812791956332098,-1.5210230884043532,-1.523361350189812,-1.5210977231360143,-1.4770071083152525,-1.5390349113910435,-1.3147181233958267,-1.528669912341271,-1.423184192123266,-1.4871254941480152,-1.5365720499551816,-1.701473273207293,-1.6957078527624805
2015-04-15,-2.595543637242573,-2.271055323459051,-1.63014188182103,-1.4575563708430823,-1.4597420436660484,-1.4576188815097952,-1.4152822237396303,-1.474819857622416,-1.2598435286034355,-1.4648386181394344,-1.3643577305819217,-1.425007164569822,-1.4724570634293752,-1.6123222686266556,-1.6073428685371989
2015-04-16,-2.595543637242573,-2.271026752449839,-1.6163735079517354,-1.4559203046879132,-1.4580950564566912,-1.4559799345047095,-1.4137041597549422,-1.4731529714910367,-1.2585658307935623,-1.4631937138153006,-1.3810127726960078,-1.4234162568294904,-1.4707938686153117,-1.626145189922468,-1.620794345744524
2015-04-17,-2.595543637242573,-2.2711189612345524,-1.5676570250714144,-1.3974903353670498,-1.3995305228617665,-1.3975382072390927,-1.3568599929488867,-1.4140333801574427,-1.2077748864843645,-1.404375135187658,-1.3254589516842872,-1.3662206455404893,-1.4117664862773671,-1.539091686027891,-1.5352086000859428
2015-04-20,-2.595543637242573,-2.2745138348478484,-1.6991949927499392,-1.7878534841803189,-1.790373966191097,-1.7879026557397748,-1.7365935267871335,-1.8086226648971264,-1.5484034381737697,-1.7967270788181935,-1.6733357597786065,-1.748426735213797,-1.805766668345484,-2.174650587007442,-2.167895519460705
2015-04-21,-2.595543637242573,-2.274764922888061,-1.7610735014266177,-1.8726721069892889,-1.8753304153749333,-1.8727183833005825,-1.8191792234854656,-1.8943565702640013,-1.6227644903428515,-1.8818139391583824,-1.7544960938983565,-1.8315248011371836,-1.89137339470978,-2.2859153554351663,-2.279380349568514
2015-04-22,-2.595543637242573,-2.2742639688465114,-1.7088098925330009,-1.7618495663450977,-1.7642557296721166,-1.7618854566728648,-1.7112835473947143,-1.7822775253413472,-1.5264293910220066,-1.7705171292900803,-1.6485594149899754,-1.722999138430872,-1.7794623943277474,-2.166896173480919,-2.160152119639942
2015-04-23,-2.595543637242573,-2.274175821374462,-1.677664042631043,-1.6882067183410137,-1.6901951834001356,-1.6882371668956828,-1.6394366792180688,-1.707533257197322,-1.462510960272601,-1.696052032222758,-1.5809939767623225,-1.6510451299250513,-1.7048650263316614,-2.034405194422105,-2.0286685125721444
2015-04-24,-2.595543637242573,-2.274189632057164,-1.6370493312093606,-1.6032478562621548,-1.605163100762321,-1.603271411986568,-1.5569928318345765,-1.6216149119954568,-1.3889385039090312,-1.6106841157261629,-1.5211224764405675,-1.567980895734194,-1.6190808406693158,-1.895518967563158,-1.890202956769716
2015-04-27,-2.595543637242573,-2.2693356059048178,-1.6093755936519805,-1.5502684547582848,-1.5521759681111431,-1.5503541112289263,-1.5054882034374977,-1.568197288843569,-1.3432046927745875,-1.557448370316901,-1.471204117873685,-1.5160827353966173,-1.5657300768359543,-1.826054081705487,-1.8213000300377291
